attraction_new_buhta_provato	Бухта Провато	Феодосия	Республика Крым, муниципальный округ Феодосия, посёлок городского типа Орджоникидзе	44.962742	35.343155
attraction_new_buhta_chehova_gurzuf	Бухта Чехова	Ялта	ул. Чехова, 22, п. г. т. Гурзуф	44.541874	34.281847
attraction_new_buhta_shelkovitsa	Бухта Шелковица	Керчь	Республика Крым, Ленинский район, Природный парк регионального значения Караларский	45.472138	36.220943
attraction_new_veselovskaya_buhta	Весёловская бухта	Алушта	Республика Крым	44.819237	34.872276
attraction_new_villa_elena_yalta	Вилла Елена	Ялта	Республика Крым, городской округ Керчь	45.275809	36.39607
attraction_new_villa_kseniya	Вилла Ксения	Ялта	Республика Крым, городской округ Керчь	45.275809	36.39607
attraction_new_villa_mechta	Вилла Мечта	Ялта	Республика Крым, муниципальный округ Ялта	44.58167	34.25322
attraction_new_winepark_mriya	WINEPARK Mriya	Ялта	Winepark by Mriya, Симеизский поселковый совет, Ялтинський район, Автономна Республіка Крим, 298689, Україна	44.396253	33.944912
attraction_new_vladimirsky_sobor_hersones	Владимирский собор в Херсонесе	Севастополь	Древняя ул., 1, Севастополь	44.610959	33.49296
attraction_new_vodopad_suatkan	Водопад Суаткан	Бахчисарай	Республика Крым, Бахчисарайский район, Куйбышевское сельское поселение	44.550877	33.846247
attraction_new_vodopad_yauzlar	Водопад Яузлар	Ялта	Республика Крым, муниципальный округ Ялта	44.50151	34.102492
attraction_new_vsekhsvyatskaya_tserkov_sevastopol	Всехсвятская церковь	Севастополь		44.616495	33.525135
attraction_new_gagarinskiy_park_simferopol	Гагаринский парк	Симферополь	Гагаринский парк, Симферополь	44.964212	34.097984
attraction_new_gezlevskie_vorota	Гезлёвские ворота	Евпатория	Гезлевские ворота, улица Матвеева, Евпатория, Євпаторійський район, Республика Крым, 97408, Україна	45.198497	33.381634
attraction_new_generalskie_plyazhi	Генеральские пляжи	Керчь	Республика Крым, Ленинский район	45.447922	36.190203
attraction_new_georgievskaya_skala_fiolent	Георгиевская скала	Севастополь	Севастополь	44.501729	33.508579
attraction_new_golitsynskiy_dvorets_gaspra	Голицынский дворец в Гаспре	Гаспра	Гаспра, район дворца Мурад-Авур	44.429	34.096
attraction_new_golubaya_bukhta_sevastopol	Голубая бухта	Севастополь	Севастополь	44.5552	33.409127
attraction_new_baka_tash_lyagushka	Гора Бака-Таш — Лягушка	Судак	Республика Крым, муниципальный округ Судак	44.893273	34.980873
attraction_new_gora_voloshina_koktebel	Гора Волошина и могила М. А. Волошина	Феодосия	Республика Крым, муниципальный округ Феодосия	44.974928	35.282752
attraction_new_karaul_oba	Гора Караул-Оба	Новый Свет	гора Караул-Оба, Новый Свет	44.819	34.902
attraction_new_gora_kastel	Гора Кастель	Алушта	Республика Крым, городской округ Керчь	44.612709	34.363147
attraction_new_koba_kaya	Гора Коба-Кая	Новый Свет	гора Коба-Кая, Новый Свет	44.823052	34.918054
attraction_new_gora_kubalach	Гора Кубалач	Белогорск	гора Кубалач, Белогорский район	45.008333	34.825833
attraction_new_paragilmen	Гора Парагильмен	Алушта	район Малого Маяка и Запрудного, Алушта	44.648	34.34
attraction_new_gora_perchem	Гора Перчем	Судак	гора Перчем, Судак	44.858607	34.928785
attraction_new_stavri_kaya	Гора Ставри-Кая	Ялта	гора Ставри-Кая, Ялта	44.499164	34.099511
attraction_new_echki_dag	Гора Эчки-Даг	Коктебель	Республика Крым	44.927431	35.174406
attraction_new_gorodishche_akra	Городище Акра	Керчь	Керченский пролив, район села Заветное	45.113	36.421
attraction_new_gorodische_belyaus	Городище Беляус	Черноморское	коса Беляус, Черноморский район	45.36195	32.905908
attraction_new_gorodische_ilurat	Городище Илурат	Керчь	Керченский полуостров, район села Ивановка	45.286	36.293
attraction_new_gorodische_kitey	Городище Китей	Керчь	Керченский полуостров, район села Яковенково	45.0786111	36.4225
attraction_new_gorodische_mirmekiy	Городище Мирмекий	Керчь	северная часть Керчи	45.388	36.516
attraction_new_gorodische_nimfey	Городище Нимфей	Керчь	Керченский полуостров, район поселка Героевское	45.236	36.4
attraction_new_gorodische_parfeniy	Городище Парфений	Керчь	Керченский полуостров, мыс Фонарь	45.403	36.505
attraction_new_gorodische_porfmiy	Городище Порфмий	Керчь	Керчь, район Еникале	45.38	36.524
attraction_new_gorodische_tiritaka	Городище Тиритака	Керчь	Керчь, микрорайон Аршинцево	45.308	36.448
attraction_new_grafskaya_pristan	Графская пристань		Севастополь	44.616976	33.52695
attraction_new_grot_golitsyna_grot_shalyapina	Грот Голицына - грот Шаляпина	Новый Свет	тропа Голицына, Новый Свет	44.8204	34.9147
attraction_new_grot_diany	Грот Дианы	Севастополь	мыс Фиолент, Севастополь	44.496	33.487
attraction_new_grot_neptuna	Грот Нептуна	Оленевка	Большой Атлеш, Тарханкут	45.347	32.494
attraction_new_grot_fatma_koba	Грот Фатьма-Коба		Республика Крым	44.612504	33.767375
attraction_new_gryazevoy_vulkan_dzhau_tepe	Грязевой вулкан Джау-Тепе	Керчь	Грязевой вулкан Джау-Тепе, Кировское сельское поселение, Керченський район, Автономна Республіка Крим, 98234, Україна	45.150261	35.930532
attraction_new_gryazevye_vulkany_bondarenkovo	Грязевые вулканы Бондаренково		Булганакское сопковое поле (Грязевые вулканы), Переселенческая улица, Бондаренково, Войковское сельское поселение, Ленинский район, Автономна Республіка Крим, 98222, Україна	45.421945	36.481159
attraction_new_gurzufskaya_buhta	Гурзуфская бухта	Гурзуф	Гурзуфская бухта	44.544	34.286
attraction_new_dacha_viktoriya	Дача Виктория		Дача Виктория, 31, проспект Айвазовского, Феодосия, Феодосійський район, Автономна Республіка Крим, 298100, Україна	45.037459	35.382155
attraction_new_dacha_golubka	Дача Голубка		Дача Голубка, 20, улица Ленина, Мирный, Алушта, Ялтинський район, Автономна Республіка Крим, 298519, Україна	44.675298	34.413465
attraction_new_dacha_milos	Дача Милос		Дача Милос, 33, проспект Айвазовского, Феодосия, Феодосійський район, Автономна Республіка Крим, 98100, Україна	45.037816	35.382159
attraction_new_dacha_omyur	Дача Омюр		Дача "Омюр", 32, улица Кирова, Ялта, город Ялта, Ялтинський район, Автономна Республіка Крим, 298600, Україна	44.493403	34.156894
attraction_new_dacha_stamboli	Дача Стамболи	Феодосия	Дача Стамболи, 47, проспект Айвазовского, Феодосия, Феодосійський район, Автономна Республіка Крим, 298100, Україна	45.042671	35.382368
attraction_new_dacha_tesseli	Дача Тессели	Форос	Форос, дача Тессели	44.39209	33.76532
attraction_new_dacha_flora	Дача Флора	Феодосия	просп. Айвазовского, 37, Феодосия	45.038448	35.382019
attraction_new_dacha_chehova_gurzuf	Дача Чехова в Гурзуфе	Ялта	ул. Чехова, 22, п. г. т. Гурзуф	44.541874	34.281847
attraction_new_dvorets_karasan	Дворец Карасан	Алушта	Республика Крым, городской округ Алушта, Карасанский парк	44.590283	34.356836
attraction_new_dvorets_kuznetsova	Дворец Кузнецова	Ялта	Дворец Кузнецова, Форосский спуск, Вертолётка, Форосский поселковый совет, Ялтинський район, Автономна Республіка Крим, 298690, Україна	44.389768	33.784489
attraction_new_dvorets_mordvinova	Дворец Мордвинова	Ялта	ул. Свердлова, 34Е, Ялта	44.504004	34.172601
attraction_new_dvorets_suuk_su	Дворец Суук-Су	Ялта	Республика Крым, муниципальный округ Ялта, Ялтинский горно-лесной природный заповедник	44.558931	34.310676
attraction_new_dacha_staheeva_alushta	Дача купца Стахеева	Алушта	ул. Перекопская, 1, Алушта	44.675787	34.418235
attraction_new_dvorets_emira_buharskogo	Дворец эмира Бухарского	Ялта	ул. Севастопольская, 12/43, Ялта	44.486886	34.157889
attraction_new_dvuyakornaya_buhta	Двуякорная бухта	Феодосия	Республика Крым	44.98175	35.385331
attraction_new_delfinariy_akvarel	Дельфинарий "Акварель"	Алушта	ул. Горького, 7Д, Алушта	44.670695	34.409483
attraction_new_delfinariy_evpatorii	Дельфинарий Евпатории	Евпатория	Киевская ул., 19/20, Евпатория	45.179412	33.353653
attraction_new_delfinariy_koktebel	Дельфинарий Коктебеля	Феодосия	Морская ул., 77, п. г. т. Коктебель	44.959311	35.243846
attraction_new_delfinariy_pobeda	Дельфинарий "Победа"	Севастополь	Парк Победы, Севастополь	44.596	33.444
attraction_new_dendrozoopark_alushta	Дендрозоопарк Алушты	Алушта	Республика Крым, Алушта	44.6811	34.3972
attraction_new_dendropark_evpatoriya	Дендропарк Евпатории	Евпатория	Республика Крым, Красногвардейский район, Пятихатское сельское поселение	45.186297	33.360483
attraction_new_detskiy_park_simferopol	Детский парк Симферополя	Симферополь	Республика Крым, Симферополь	44.956051	34.109858
attraction_new_dzhangul	Джангульское оползневое побережье	Оленевка	Республика Крым, Черноморский район, Оленевское сельское поселение	45.433573	32.521726
attraction_new_zateryannyy_mir_evpatoriya	Динопарк "Затерянный мир"	Евпатория	ул. Маяковского, 2, Евпатория	45.179013	33.354379
attraction_new_dolgorukovskaya_yayla	Долгоруковская яйла		Республика Крым, Симферопольский район, Добровское сельское поселение, Государственный природный заказник регионального значения Долгоруковская яйла	44.86664	34.380976
attraction_new_dom_vorontsova_salgirka	Дом Воронцова в Салгирке	Симферополь	Ботанический сад Салгирка, Симферополь	44.9505	34.119
attraction_new_dom_s_kariatidami_yalta	Дом с кариатидами в Ялте	Ялта	Ялта	44.496	34.167
attraction_new_dom_muzey_grina_feodosiya	Дом-музей Александра Грина	Феодосия	ул. Галерейная, 10, Феодосия	45.03202	35.380498
attraction_new_dom_muzey_grina_staryy_krym	Дом-музей Александра Грина в Старом Крыму	Старый Крым	ул. Карла Либкнехта, 52, Старый Крым	45.025621	35.082677
attraction_new_dom_muzey_kuindzhi_alupka	Дом-музей Архипа Куинджи	Ялта	ул. имени Розы Люксембург, 24, Алупка	44.421722	34.050838
attraction_new_dom_muzey_beketova_alushta	Дом-музей Бекетова	Алушта	Комсомольская ул., 2, Алушта	44.657109	34.404919
attraction_new_dom_muzey_gasprinskogo_bakhchisaray	Дом-музей Исмаила Гаспринского	Бахчисарай	ул. Гаспринского, 47, Бахчисарай	44.746518	33.894157
attraction_new_dom_muzey_paustovskogo_staryy_krym	Дом-музей Константина Паустовского	Старый Крым	Республика Крым, Кировский район, Старый Крым	45.031865	35.099316
attraction_new_dom_muzey_lesi_ukrainki_yalta	Дом-музей Леси Украинки	Ялта	Республика Крым	44.450293	34.063253
attraction_new_dom_muzey_voloshina_koktebel	Дом-музей Максимилиана Волошина	Коктебель	Морская ул., 43, п. г. т. Коктебель	44.960132	35.252112
attraction_new_dom_muzey_sevastopolskogo_podpolya	Дом-музей Севастопольского подполья	Севастополь	Севастополь	44.616495	33.525135
attraction_new_dom_muzey_golitsyna_novyy_svet	Дом-музей князя Л. С. Голицына	Новый Свет	ул. Шаляпина, 11, Новый Свет	44.8296	34.9139
attraction_new_evpatoriya_naberezhnaya_gorkogo	Евпаторийская набережная имени Горького	Евпатория	Республика Крым, Евпатория, квартал Курортный	45.185865	33.366277
attraction_new_evpatoriyskiy_akvarium	Евпаторийский аквариум	Евпатория	парк имени Фрунзе, Евпатория	45.1813	33.3576
attraction_new_evpatoriyskiy_kraevedcheskiy_muzey	Евпаторийский краеведческий музей	Евпатория	Республика Крым	45.186087	33.339103
attraction_new_evpatoriyskiy_mayak	Евпаторийский маяк	Евпатория	Евпаторийский маяк, Евпатория	45.151103	33.269179
attraction_new_evpatoriyskiy_teatr_pushkina	Евпаторийский театр имени А. С. Пушкина	Евпатория	просп. Ленина, 1, Евпатория	45.190239	33.367792
attraction_new_evreyskaya_tropa	Еврейская тропа	Ялта	Республика Крым, муниципальный округ Ялта, Ялтинский горно-лесной природный заповедник	44.429312	34.007279
attraction_new_ekaterininskaya_milya_staryy_krym	Екатерининская миля в Старом Крыму	Феодосия	Республика Крым, Симферопольский район, Добровское сельское поселение, Государственный природный заказник регионального значения Долгоруковская яйла	44.86664	34.380976
attraction_new_ekaterininskiy_sad_simferopol	Екатерининский сад	Симферополь	Республика Крым, Симферополь	44.952199	34.105735
attraction_new_enikalskiy_mayak_kerch	Еникальский маяк	Керчь	Республика Крым, городской округ Керчь	45.385493	36.638844
attraction_new_zhd_vokzal_simferopol	Железнодорожный вокзал Симферополя	Симферополь	Привокзальная площадь, 1, Симферополь	44.962169	34.082617
attraction_new_alpiyskaya_roza_evpatoria	Здание "Альпийская роза"	Евпатория	Республика Крым, Евпатория	45.193227	33.35468
attraction_new_zmeinaya_peshchera	Змеиная пещера	Симферопольский район	район села Левадки, Симферопольский район	44.837	34.099
attraction_new_zolotoy_kurgan_kerch	Золотой курган	Керчь	Республика Крым, Керчь, Курган	45.349263	36.42143
attraction_new_zolotoy_plyazh_feodosiya	Золотой пляж Феодосии	Феодосия	Республика Крым, Феодосия	45.085994	35.426603
attraction_new_zyndzhyrly_medrese_bakhchisaray	Зынджырлы-медресе	Бахчисарай	Зынджырлы медресе (Менъли Герайнынъ медресеси), улица Басенко, Бахчисарай, Бахчисарайский район, Автономна Республіка Крим, 98442, Україна	44.747968	33.90802
attraction_new_ilinskiy_mayak_feodosiya	Ильинский маяк	Феодосия	мыс Святого Ильи, Феодосия	45.0126	35.4219
attraction_new_dacha_funka_sudak	Исторический музей "Дача Функа"	Судак	ул. Набережная, 11, Судак	44.8406	34.9586
attraction_new_istochnik_panteleimona_staryy_krym	Источник Святого Пантелеймона	Бахчисарай	Республика Крым	44.744997	33.848035
attraction_new_kazanskiy_sobor_feodosiya	Казанский собор	Феодосия	ул. Карла Маркса, 52, Феодосия	45.038589	35.378556
attraction_new_kazachya_bukhta_sevastopol	Казачья бухта	Севастополь	Севастополь	44.572058	33.411822
attraction_new_kalos_limen_chernomorskoe	Калос Лимен	Черноморское	Черноморское, ул. Набережная	45.517328	32.71449
attraction_new_zolotoy_plyazh_balaklavy	Золотой пляж Балаклавы	Балаклава	Золотой пляж, Балаклава	44.491	33.628
attraction_new_istoricheskiy_bulvar	Исторический бульвар	Севастополь	Севастополь	44.597884	33.5235
attraction_new_istochnik_svyatoy_anastasii	Источник Святой Анастасии	Бахчисарай	Качи-Кальон, Бахчисарайский район	44.6982	33.8844
attraction_new_kadykovskiy_karer	Кадыковский карьер	Севастополь	Севастополь, Балаклавский муниципальный округ	44.516841	33.568524
attraction_new_kalamitskiy_zaliv	Каламитский залив		Республика Крым	45.037279	33.476016
attraction_new_kalendskaya_tropa	Календская тропа		Республика Крым, муниципальный округ Ялта, Ялтинский горно-лесной природный заповедник	44.433419	33.839528
attraction_new_kamennye_griby_malogo_salgira	Каменные грибы Малого Салгира		Республика Крым, Симферопольский район, Добровское сельское поселение	44.891779	34.314997
attraction_new_kamennye_griby_sotery	Каменные грибы Сотеры	Алушта	Республика Крым, городской округ Алушта	44.748319	34.462103
attraction_new_kamyshovaya_bukhta_sevastopol	Камышовая бухта	Севастополь	Севастополь	44.583981	33.424973
attraction_new_kanakskaya_balka	Канакская балка	Алушта	Республика Крым	44.793625	34.654776
attraction_new_kanatnaya_doroga_miskhor_ai_petri	Канатная дорога Мисхор — Ай-Петри	Ялта	Республика Крым, муниципальный округ Ялта	44.444379	34.063154
attraction_new_kanon_kok_asan	Каньон Кок-Асан	Белогорск	Республика Крым, Белогорский район, Криничненское сельское поселение	44.905646	34.654956
attraction_new_kanon_kuchuk_karasu	Каньон Кучук-Карасу	Белогорск	ущелье Кучук-Карасу, Белогорский район	44.905646	34.654956
attraction_new_kapselskaya_bukhta_sudak	Капсельская бухта	Судак	Республика Крым	44.829863	35.014353
attraction_new_kapsikhorskaya_bukhta_morskoe	Капсихорская бухта	Алушта	Республика Крым, муниципальный округ Судак	44.815759	34.84485
attraction_new_kara_tobe_saki	Кара-Тобе	Симферополь	Евпаторийское ш., 2А, Саки	45.138742	33.518968
attraction_new_karabi_yayla	Караби-яйла	Алушта	Республика Крым, муниципальный округ Алушта	44.882257	34.520819
attraction_new_karavan_saray_staryy_krym	Караван-сарай Старого Крыма	Старый Крым	Республика Крым, Кировский район, Старый Крым	45.028224	35.103107
attraction_new_karadagskiy_delfinariy	Карадагский дельфинарий	Феодосия	Республика Крым, муниципальный округ Феодосия, посёлок городского типа Щебетовка	44.941902	35.165917
attraction_new_karadagskiy_muzey_prirody	Карадагский музей природы	Феодосия	ул. Науки, 22, п. г. т. Курортное	44.911777	35.20068
attraction_new_karadzhinskaya_bukhta_olenevka	Караджинская бухта	Оленевка	Республика Крым	45.369372	32.505512
attraction_new_karaimskie_kenasy_evpatoria	Караимские кенасы	Евпатория	Караимские Кенасы, улица Ефета, Старый город, Евпатория, Євпаторійський район, Автономна Республіка Крим, 97408, Україна	45.198729	33.374063
attraction_new_balta_tiimez	Караимское кладбище Балта-Тиймез	Бахчисарай	Республика Крым, городское поселение Бахчисарай, Караимское кладбище Балта-Тиймез	44.736336	33.929875
attraction_new_karalarskiy_prirodnyy_park	Караларский природный парк	Керчь	Республика Крым, Ленинский район, Караларский природный парк	45.447925	36.190204
attraction_new_karantinnaya_bukhta_sevastopol	Карантинная бухта	Севастополь	Севастополь	44.611169	33.499138
attraction_new_karanskoe_plato	Караньское плато	Севастополь	Республика Крым, городской округ Алушта	44.748319	34.462103
attraction_new_karasanskiy_park	Карасанский парк	Алушта	Республика Крым, муниципальный округ Алушта, Карасанский парк	44.590479	34.357415
attraction_new_karkinitskiy_zaliv	Каркинитский залив			45.848183	32.873641
attraction_new_kebir_dzhami	Кебир-Джами	Симферополь	Кебир-Джами, 4, улица Курчатова, Верхняя солдатская слобода, Старый город, Киевский район, Симферополь, Сімферопольський район, Автономна Республіка Крим, 95001, Україна	44.948886	34.107178
attraction_new_kebit_bogaz	Кебит-Богаз	Алушта	Республика Крым, муниципальный округ Алушта	44.696962	34.288182
attraction_new_kerchenskaya_kartinnaya_galereya	Керченская картинная галерея	Керчь	Театральная ул., 36/3, Керчь	45.351379	36.474107
attraction_new_kerchenskaya_krepost	Керченская крепость	Керчь	Колхозная ул., 1, Керчь	45.310018	36.474643
attraction_new_kerchenskiy_lapidariy	Керченский лапидарий	Керчь	ул. Розы Люксембург, 24, Керчь	45.363641	36.531723
attraction_new_kerchenskiy_proliv	Керченский пролив	Керчь		45.273329	36.593574
attraction_new_kerchenskiy_strausinyy_park_ekzotik	Керченский страусиный парк "Экзотик"	Керчь	Республика Крым, Ленинский район, Глазовское сельское поселение, село Глазовка	45.390156	36.630441
attraction_new_kiik_koba	Киик-Коба	Белогорск	Республика Крым	44.966667	34.350278
attraction_new_kinopark_viking	Кинопарк "Викинг"	Симферополь	Республика Крым, Симферопольский район, Добровское сельское поселение, село Перевальное	44.85804	34.327115
attraction_new_kiparisovaya_alleya_sudak	Кипарисовая аллея	Судак	Республика Крым, Судак	44.842787	34.9741
attraction_new_koktebelskaya_bukhta	Коктебельская бухта	Коктебель	Коктебельская бухта	44.961	35.25
attraction_new_koktebelskaya_naberezhnaya	Коктебельская набережная	Коктебель	Коктебельская набережная	44.96	35.252
attraction_new_koktebelskiy_akvarium	Коктебельский аквариум	Коктебель	Коктебельская набережная	44.961	35.252
attraction_new_kolonnada_koltso_vechnosti	Колоннада "Кольцо вечности"	Керчь	Республика Крым, Керчь, площадь Ленина	45.352373	36.476022
attraction_new_komsomolskiy_park_kerch	Комсомольский парк	Керчь	Республика Крым, Керчь, Комсомольский парк	45.366022	36.501393
attraction_new_komsomolskiy_park_feodosiya	Комсомольский парк	Феодосия	А-291	45.047406	35.382914
attraction_new_konstantinovskaya_batareya	Константиновская батарея	Севастополь	Севастополь	44.627594	33.51449
attraction_new_kosa_tuzla	Коса Тузла			45.2216667	36.6061111
attraction_privettur_plyazh_delfin_yalta	Пляж «Дельфин»	Ялта	Ялта, Крым	44.492372	34.163472
attraction_privettur_livadiyskiy_plyazh_yalta	Ливадийский пляж	Ялта	Ялта, Крым	44.496032	34.170213
attraction_privettur_plyazh_pansionata_donbass_yalta	Пляж пансионата «Донбасс»	Ялта	Ялта, Крым	44.491355	34.167403
attraction_privettur_plyazh_gostinitsy_yalta_inturist_yalta	Пляж гостиницы «Ялта-Интурист»	Ялта	Ялта, Крым	44.499198	34.16616
attraction_privettur_vinzavod_massandra_yalta	Винзавод «Массандра»	Ялта	Ялта, Крым	44.498352	34.168763
attraction_privettur_pamyatnik_a_s_pushkinu_yalta	Памятник А. С. Пушкину	Ялта	Ялта, Крым	44.498934	34.164867
attraction_privettur_naberezhnaya_imeni_v_i_lenina_yalta	Набережная имени В. И. Ленина	Ялта	Ялта, Крым	44.498395	34.168707
attraction_privettur_hram_arhangela_mihaila_yalta	Храм Архангела Михаила	Ялта	Ялта, Крым	44.4961	34.170197
attraction_privettur_hram_pokrova_presvyatoy_bogoroditsy_yalta	Храм Покрова Пресвятой Богородицы	Ялта	Ялта, Крым	44.491466	34.164867
attraction_privettur_vorontsovskie_kupalni_alupka	Воронцовские купальни	Алупка	Алупка, Крым	44.414236	34.046335
attraction_privettur_detskiy_plyazh_alupka	Детский пляж	Алупка	Алупка, Крым	44.420777	34.042327
attraction_privettur_plyazh_lazurnyy_bereg_alupka	Пляж «Лазурный берег»	Алупка	Алупка, Крым	44.417474	34.049251
attraction_privettur_pionerskiy_park_alupka	Пионерский парк	Алупка	Алупка, Крым	44.414219	34.044332
attraction_privettur_gora_i_ozero_shaan_kaya_alupka	Гора и озеро Шаан-Кая	Алупка	Алупка, Крым	44.414139	34.045857
attraction_privettur_skala_ayvazovskogo_alupka	Скала Айвазовского	Алупка	Алупка, Крым	44.414568	34.043422
attraction_privettur_plyazhi_professorskogo_ugolka_alushta	Пляжи Профессорского уголка	Алушта	Алушта, Крым	44.674837	34.413782
attraction_privettur_korolevskiy_plyazh_alushta	«Королевский пляж»	Алушта	Алушта, Крым	44.6764	34.4141
attraction_privettur_detskiy_plyazh_alushta	Детский пляж	Алушта	Алушта, Крым	44.674461	34.406602
attraction_privettur_plyazh_laskovyy_bereg_alushta	Пляж «Ласковый берег»	Алушта	Алушта, Крым	44.678027	34.413754
attraction_privettur_plyazh_otelya_rivera_byvshiy_redisson_alushta	Пляж отеля «Ривьера» / бывший «Рэдиссон»	Алушта	Алушта, Крым	44.680054	34.411727
attraction_privettur_morskoy_konek_alushta	«Морской конек»	Алушта	Алушта, Крым	44.67809	34.413725
attraction_privettur_vodopad_geyzer_alushta	Водопад Гейзер	Алушта	Алушта, Крым	44.673993	34.413295
attraction_privettur_delfinariy_nemo_alushta	Дельфинарий «Немо»	Алушта	Алушта, Крым	44.677963	34.406418
attraction_privettur_tsentralnyy_plyazh_gaspry_gaspra	Центральный пляж Гаспры	Гаспра	Гаспра, Крым	44.431661	34.098702
attraction_privettur_plyazh_sanatoriya_yasnaya_polyana_gaspra	Пляж санатория «Ясная поляна»	Гаспра	Гаспра, Крым	44.435098	34.105909
attraction_privettur_plyazh_pansionata_marat_gaspra	Пляж пансионата «Марат»	Гаспра	Гаспра, Крым	44.430772	34.099372
attraction_privettur_skaypark_trolley_gaspra	Скайпарк-троллей	Гаспра	Гаспра, Крым	44.430208	34.10008
attraction_privettur_gorodskoy_plyazh_gurzufa_gurzuf	Городской пляж Гурзуфа	Гурзуф	Гурзуф, Крым	44.544021	34.277045
attraction_privettur_muzey_pushkina_dom_rishele_gurzuf	Музей Пушкина / Дом Ришелье	Гурзуф	Гурзуф, Крым	44.548551	34.283636
attraction_privettur_dacha_k_a_korovina_gurzuf	Дача К. А. Коровина	Гурзуф	Гурзуф, Крым	44.543275	34.277672
attraction_privettur_dom_muzey_chehova_gurzuf	Дом-музей Чехова	Гурзуф	Гурзуф, Крым	44.550199	34.28033
attraction_privettur_rybolovnyy_klub_krasnyy_kamen_gurzuf	Рыболовный клуб «Красный камень»	Гурзуф	Гурзуф, Крым	44.550113	34.281232
attraction_privettur_tsentralnyy_plyazh_katsiveli_katsiveli	Центральный пляж Кацивели	Кацивели	Кацивели, Крым	44.393768	33.977713
attraction_privettur_krymskaya_observatoriya_katsiveli	Крымская обсерватория	Кацивели	Кацивели, Крым	44.396353	33.970205
attraction_privettur_ferma_ustrits_katsiveli	Ферма устриц	Кацивели	Кацивели, Крым	44.397836	33.971449
attraction_privettur_tsentralnyy_plyazh_malorechenskogo_malorechenskoe	Центральный пляж Малореченского	Малореченское	Малореченское, Крым	44.756468	34.560287
attraction_privettur_muzey_katastrof_na_vodah_malorechenskoe	Музей катастроф на водах	Малореченское	Малореченское, Крым	44.754572	34.561275
attraction_privettur_plyazh_rusalochka_mishor	Пляж «Русалочка»	Мисхор	Мисхор, Крым	44.435351	34.081764
attraction_privettur_usadba_sofievka_mishor	Усадьба «Софиевка»	Мисхор	Мисхор, Крым	44.429291	34.086498
attraction_privettur_dvorets_kichkine_mishor	Дворец «Кичкинэ»	Мисхор	Мисхор, Крым	44.432791	34.088995
attraction_privettur_staryy_park_orlovyh_davydovyh_otradnoe	Старый парк Орловых-Давыдовых	Отрадное	Отрадное, Крым	44.512429	34.228064
attraction_privettur_tsentralnyy_plyazh_partenita_partenit	Центральный пляж Партенита	Партенит	Партенит, Крым	44.581816	34.342363
attraction_privettur_ozero_biryuzovoe_partenit	Озеро Бирюзовое	Партенит	Партенит, Крым	44.581124	34.347619
attraction_privettur_plyazh_rekreatsionnogo_kompleksa_katran_privetnoe	Пляж рекреационного комплекса «Катран»	Приветное	Приветное, Крым	44.824759	34.680368
attraction_privettur_munitsipalnyy_plyazh_v_rybachem_rybache	Муниципальный пляж в Рыбачьем	Рыбачье	Рыбачье, Крым	44.773237	34.597927
attraction_privettur_tsentralnyy_plyazh_solnechnogorskogo_solnechnogorskoe	Центральный пляж Солнечногорского	Солнечногорское	Солнечногорское, Крым	44.750152	34.537537
attraction_privettur_lesopark_satiry_i_yumora_solnechnogorskoe	Лесопарк сатиры и юмора	Солнечногорское	Солнечногорское, Крым	44.749237	34.536684
attraction_privettur_haphalskiy_zapovednik_solnechnogorskoe	Хапхальский заповедник	Солнечногорское	Солнечногорское, Крым	44.750978	34.540418
attraction_privettur_plyazh_sanatoriya_utes_utes	Пляж санатория «Утес»	Утёс	Утёс, Крым	44.59627	34.367987
attraction_privettur_starinnyy_park_imeniya_kuchuk_lambat_utes	Старинный парк имения Кучук-Ламбат	Утёс	Утёс, Крым	44.59024	34.370929
attraction_privettur_plyazh_sanatoriya_foros_foros	Пляж санатория «Форос»	Форос	Форос, Крым	44.389205	33.790807
attraction_privettur_dom_grafa_kuznetsova_foros	Дом графа Кузнецова	Форос	Форос, Крым	44.391637	33.784473
attraction_privettur_baydarskaya_dolina_foros	Байдарская долина	Форос	Форос, Крым	44.392818	33.784422
attraction_privettur_kanon_uzundzhi_foros	Каньон Узунджи	Форос	Форос, Крым	44.391705	33.792339
attraction_privettur_chertova_lestnitsa_foros	Чертова лестница	Форос	Форос, Крым	44.388641	33.787032
attraction_privettur_plyazh_soldatskiy_mramornyy_balaklava	Пляж Солдатский / Мраморный	Балаклава	Балаклава, Крым	44.503625	33.598172
attraction_privettur_podzemnyy_muzeynyy_kompleks_muzey_podvodnyh_lodok_balaklava	Подземный музейный комплекс / музей подводных лодок	Балаклава	Балаклава, Крым	44.497271	33.60296
attraction_privettur_zavod_shampanskih_vin_zolotaya_balka_balaklava	Завод шампанских вин «Золотая балка»	Балаклава	Балаклава, Крым	44.499398	33.597118
attraction_privettur_biyuk_han_dzhami_bahchisaray	Биюк Хан Джами	Бахчисарай	Бахчисарай, Крым	44.749323	33.858306
attraction_privettur_fontan_slez_bahchisaray	Фонтан слез	Бахчисарай	Бахчисарай, Крым	44.748946	33.862227
attraction_privettur_dvortsovyy_kompleks_devlet_saray_bahchisaray	Дворцовый комплекс Девлет-Сарай	Бахчисарай	Бахчисарай, Крым	44.750722	33.864132
attraction_privettur_uspenskiy_monastyr_bahchisaray	Успенский монастырь	Бахчисарай	Бахчисарай, Крым	44.755477	33.857821
