attraction_privettur_urochische_batiliman_sevastopol	urochische-batiliman-sevastopol	Урочище Батилиман	Севастополь	44.619324	33.522381	Севастополь	Урочище Батилиман	1
attraction_new_grot_diany	grot-diany	Грот Дианы	Севастополь	44.504763	33.500234	Севастополь	Грот Дианы	1
attraction_privettur_chernorechenskiy_kanon_sevastopol	chernorechenskiy-kanon-sevastopol	Чернореченский каньон	Севастополь	44.616213	33.52937	Севастополь	Чернореченский каньон	1
attraction_privettur_krepost_kyz_kule_sevastopol	krepost-kyz-kule-sevastopol	Крепость Кыз-Куле	Севастополь	44.612705	33.525609	Севастополь	Крепость Кыз-Куле	1
attraction_new_istoricheskiy_bulvar	istoricheskiy-bulvar	Исторический бульвар	Севастополь	44.597884	33.5235	Севастополь	Исторический бульвар	1
attraction_hersones_tavricheskiy	hersones-tavricheskiy	Херсонес Таврический	Севастополь	44.613611	33.492778	Севастополь	Херсонес Таврический	1
attraction_panorama_oborony_sevastopolya	panorama-oborony-sevastopolya	Панорама обороны Севастополя	Севастополь	44.5956	33.5238	Севастополь	Панорама «Оборона Севастополя 1854–1855»	0.75
attraction_privettur_muzey_geroicheskoy_oborony_i_osvobozhdeniya_sevastopolya_sevastopol	muzey-geroicheskoy-oborony-i-osvobozhdeniya-sevastopolya-sevastopol	Музей героической обороны и освобождения Севастополя	Севастополь	44.620016	33.527637	Севастополь	Музей героической обороны и освобождения Севастополя	1
attraction_privettur_muzey_podvodnyh_lodok_sevastopol	muzey-podvodnyh-lodok-sevastopol	Музей подводных лодок	Севастополь	44.619809	33.522883	Севастополь	Музей подводных лодок	1
attraction_mihaylovskaya_batareya	mihaylovskaya-batareya	Михайловская батарея	Севастополь	44.627778	33.525833	Севастополь	Михайловская батарея	1
attraction_privettur_muzey_rybakov_sevastopol	muzey-rybakov-sevastopol	Музей рыбаков	Севастополь	44.616979	33.52141	Севастополь	Музей рыбаков	1
attraction_sapun_gora_diorama_memorial	sapun-gora-diorama-sevastopol	Сапун-гора	Севастополь	44.552	33.584	Севастополь	Сапун-гора	1
attraction_privettur_akvapark_zurbagan_sevastopol	akvapark-zurbagan-sevastopol	Аквапарк «Зурбаган»	Севастополь	44.619936	33.527751	Севастополь	Аквапарк «Зурбаган»	1
attraction_privettur_delfinariy_strana_delfiniya_sevastopol	delfinariy-strana-delfiniya-sevastopol	Дельфинарий «Страна Дельфиния»	Севастополь	44.613236	33.5274	Севастополь	Дельфинарий «Страна Дельфиния»	1
attraction_privettur_delfinariy_flipper_sevastopol	delfinariy-flipper-sevastopol	Дельфинарий Flipper	Севастополь	44.614822	33.528932	Севастополь	Дельфинарий Flipper	1
attraction_privettur_eko_park_lukomore_sevastopol	eko-park-lukomore-sevastopol	Эко-парк «Лукоморье»	Севастополь	44.612722	33.525818	Севастополь	Эко-парк «Лукоморье»	1
attraction_new_naberezhnaya_kornilova	naberezhnaya-kornilova	Набережная Корнилова	Севастополь	44.614249	33.521039	Севастополь	Набережная Корнилова	1
attraction_new_kadykovskiy_karer	kadykovskiy-karer	Кадыковский карьер	Севастополь	44.516841	33.568524	Севастополь	Кадыковский карьер	1
attraction_new_pokrovskiy_sobor_v_sevastopole	pokrovskiy-sobor-v-sevastopole	Покровский собор в Севастополе	Севастополь	44.61876	33.521971	Севастополь	Покровский собор	0.8
attraction_privettur_tserkov_vseh_svyatyh_sevastopol	tserkov-vseh-svyatyh-sevastopol	Церковь Всех Святых	Севастополь	44.616979	33.52141	Севастополь	Церковь Всех Святых	1
attraction_new_vladimirsky_sobor_hersones	vladimirsky-sobor-hersones	Владимирский собор в Херсонесе	Севастополь	44.610959	33.49296	Севастополь	Владимирский собор	0.8
attraction_privettur_tserkov_mihaila_arhangela_sevastopol	tserkov-mihaila-arhangela-sevastopol	Церковь Михаила Архангела	Севастополь	44.612722	33.524982	Севастополь	Церковь Михаила Архангела	1
attraction_privettur_tsentralnyy_plyazh_chernomorskogo_chernomorskoe	tsentralnyy-plyazh-chernomorskogo-chernomorskoe	Центральный пляж Черноморского	Черноморское	45.504722	32.694268	Черноморское	Центральный пляж Черноморского	1
attraction_privettur_urochische_bolshoy_kastel_chernomorskoe	urochische-bolshoy-kastel-chernomorskoe	Урочище Большой Кастель	Черноморское	45.510539	32.698495	Черноморское	Урочище Большой Кастель	1
attraction_privettur_plyazh_vega_shtormovoe	plyazh-vega-shtormovoe	Пляж «Вега»	Штормовое	45.264075	33.083272	Штормовое	Пляж «Вега»	1
attraction_privettur_plyazh_otelya_delmar_shtormovoe	plyazh-otelya-delmar-shtormovoe	Пляж отеля DelMar	Штормовое	45.270951	33.085374	Штормовое	Пляж отеля DelMar	1
attraction_privettur_plyazh_krab_shtormovoe	plyazh-krab-shtormovoe	Пляж «Краб»	Штормовое	45.265	33.082536	Штормовое	Пляж «Краб»	1
attraction_privettur_muzey_morskie_kurezy_shtormovoe	muzey-morskie-kurezy-shtormovoe	Музей «Морские курьезы»	Штормовое	45.268878	33.082468	Штормовое	Музей «Морские курьезы»	1
attraction_privettur_plyazh_117_beregovoe	plyazh-117-beregovoe	Пляж 117	Береговое	45.095878	35.431468	Береговое	Пляж 117	1
attraction_privettur_plyazh_gostinitsy_brigantina_beregovoe	plyazh-gostinitsy-brigantina-beregovoe	Пляж гостиницы «Бригантина»	Береговое	45.097734	35.433567	Береговое	Пляж гостиницы «Бригантина»	1
attraction_privettur_plyazh_otelya_hollywood_beregovoe	plyazh-otelya-hollywood-beregovoe	Пляж отеля Hollywood	Береговое	45.093374	35.438951	Береговое	Пляж отеля Hollywood	1
attraction_privettur_plyazh_moskovskiy_kerch	plyazh-moskovskiy-kerch	Пляж Московский	Керчь	45.360064	36.468335	Керчь	Пляж Московский	1
attraction_privettur_plyazh_molodezhnyy_kerch	plyazh-molodezhnyy-kerch	Пляж Молодежный	Керчь	45.357369	36.463475	Керчь	Пляж Молодежный	1
attraction_privettur_plyazh_cherepashka_kerch	plyazh-cherepashka-kerch	Пляж Черепашка	Керчь	45.352884	36.469537	Керчь	Пляж Черепашка	1
attraction_privettur_plyazh_sanatoriya_moskva_krym_kerch	plyazh-sanatoriya-moskva-krym-kerch	Пляж санатория «Москва-Крым»	Керчь	45.355782	36.471278	Керчь	Пляж санатория «Москва-Крым»	1
attraction_new_kerchenskaya_krepost	kerchenskaya-krepost	Керченская крепость	Керчь	45.310018	36.474643	Керчь	Керченская крепость	1
attraction_new_sklep_demetri_kerch	sklep-demetri-kerch	Склеп Деметры — достопримечательность Крыма	Керчь	45.359795	36.465547	Керчь	Склеп Деметры	0.8
attraction_new_gryazevoy_vulkan_dzhau_tepe	gryazevoy-vulkan-dzhau-tepe	Грязевой вулкан Джау-Тепе	Керчь	45.150476	35.930545	Керчь	Грязевой вулкан Джау-Тепе	1
attraction_privettur_strausinaya_ferma_ekzotik_kerch	strausinaya-ferma-ekzotik-kerch	Страусиная ферма «Экзотик»	Керчь	45.352702	36.469239	Керчь	Страусиная ферма «Экзотик»	1
attraction_new_krepost_eni_kale	krepost-eni-kale	Крепость Ени-Кале	Керчь	44.629608	33.949688	Керчь	Крепость Ени-Кале	1
attraction_new_gorodische_mirmekiy	gorodische-mirmekiy	Городище Мирмекий	Керчь	44.876937	34.088577	Керчь	Древнее городище Мирмекий	0.8
attraction_melek_chesmenskiy_kurgan	melek-chesmenskiy-kurgan-kerch	Мелек-Чесменский курган	Керчь	45.3648	36.4869	Керчь	Мелек-Чесменский курган	1
attraction_privettur_plyazh_pansionata_goluboy_zaliv_koktebel	plyazh-pansionata-goluboy-zaliv-koktebel	Пляж пансионата «Голубой залив»	Коктебель	44.960265	35.242736	Коктебель	Пляж пансионата «Голубой залив»	1
attraction_privettur_tsentralnyy_plyazh_koktebelya_koktebel	tsentralnyy-plyazh-koktebelya-koktebel	Центральный пляж Коктебеля	Коктебель	44.965299	35.24653	Коктебель	Центральный пляж Коктебеля	1
attraction_privettur_maltiyskiy_plyazh_koktebel	maltiyskiy-plyazh-koktebel	Мальтийский пляж	Коктебель	44.957591	35.248098	Коктебель	Мальтийский пляж	1
attraction_tihaya_buhta_koktebel	tihaya-buhta-koktebel	Тихая бухта	Коктебель	44.967924	35.309895	Коктебель	Пляж Тихая бухта	1
attraction_privettur_plyazh_papay_koktebel	plyazh-papay-koktebel	Пляж «Папай»	Коктебель	44.957436	35.247635	Коктебель	Пляж «Папай»	1
attraction_privettur_plyazh_primore_koktebel	plyazh-primore-koktebel	Пляж «Приморье»	Коктебель	44.965298	35.24674	Коктебель	Пляж «Приморье»	1
attraction_mys_hameleon	mys-hameleon-krym	Мыс Хамелеон	Коктебель	44.962574	35.29471	Коктебель	Мыс Хамелеон	1
attraction_zavod_koktebel	zavod-koktebel	Завод «Коктебель»	Коктебель	44.938	35.158	Коктебель	Винный завод «Коктебель»	0.8
attraction_privettur_park_antilop_safari_ranch_koktebel	park-antilop-safari-ranch-koktebel	Парк антилоп «Сафари Ранч»	Коктебель	44.958837	35.249752	Коктебель	Парк антилоп «Сафари Ранч»	1
attraction_new_dinoteriy_koktebel	dinoteriy-koktebel	Парк птиц "Динотерий" в Коктебеле	Коктебель	44.963537	35.249916	Коктебель	Парк птиц «Динотерий»	0.8
attraction_privettur_ozero_barakol_koktebel	ozero-barakol-koktebel	Озеро Бараколь	Коктебель	44.96299	35.250225	Коктебель	Озеро Бараколь	1
attraction_privettur_naberezhnaya_koktebelya_koktebel	naberezhnaya-koktebelya-koktebel	Набережная Коктебеля	Коктебель	44.958521	35.243723	Коктебель	Набережная Коктебеля	1
attraction_privettur_akvapark_v_koktebele_koktebel	akvapark-v-koktebele-koktebel	Аквапарк в Коктебеле	Коктебель	44.959361	35.243102	Коктебель	Аквапарк в Коктебеле	1
attraction_new_dom_muzey_voloshina_koktebel	dom-muzey-voloshina-koktebel	Дом-музей Максимилиана Волошина	Коктебель	44.960132	35.252112	Коктебель	Дом-музей Максимилиана Волошина	1
attraction_privettur_tsentralnyy_plyazh_kurortnogo_kurortnoe	tsentralnyy-plyazh-kurortnogo-kurortnoe	Центральный пляж Курортного	Курортное	44.911848	35.184537	Курортное	Центральный пляж Курортного	1
attraction_privettur_lvinaya_buhta_kurortnoe	lvinaya-buhta-kurortnoe	Львиная бухта	Курортное	44.911291	35.188498	Курортное	Львиная бухта	1
attraction_privettur_muzey_prirody_kara_daga_kurortnoe	muzey-prirody-kara-daga-kurortnoe	Музей природы Кара-Дага	Курортное	44.911061	35.187695	Курортное	Музей природы Кара-Дага	1
attraction_privettur_tsentralnyy_plyazh_morskogo_morskoe	tsentralnyy-plyazh-morskogo-morskoe	Центральный пляж Морского	Морское	44.828236	34.799196	Морское	Центральный пляж Морского	1
attraction_privettur_mys_ay_foka_morskoe	mys-ay-foka-morskoe	Мыс Ай-Фока	Морское	44.823103	34.8021	Морское	Мыс Ай-Фока	1
attraction_privettur_kamennye_zamki_za_mysom_agira_morskoe	kamennye-zamki-za-mysom-agira-morskoe	Каменные замки за мысом Агира	Морское	44.830564	34.801184	Морское	Каменные замки за мысом Агира	1
attraction_privettur_tsarskiy_plyazh_novyy_svet	tsarskiy-plyazh-novyy-svet	Царский пляж	Новый Свет	44.82874	34.917529	Новый Свет	Царский пляж	1
attraction_privettur_tsentralnyy_plyazh_novogo_sveta_novyy_svet	tsentralnyy-plyazh-novogo-sveta-novyy-svet	Центральный пляж Нового Света	Новый Свет	44.826873	34.913337	Новый Свет	Центральный пляж Нового Света	1
attraction_privettur_naberezhnaya_novogo_sveta_novyy_svet	naberezhnaya-novogo-sveta-novyy-svet	Набережная Нового Света	Новый Свет	44.827146	34.915727	Новый Свет	Набережная Нового Света	1
attraction_golicynskaya_tropa	golicynskaya-tropa-novyy-svet	Голицынская тропа	Новый Свет	44.8219	34.9142	Новый Свет	Тропа Голицына	1
attraction_new_grot_golitsyna_grot_shalyapina	grot-golitsyna-grot-shalyapina	Грот Голицына - грот Шаляпина	Новый Свет	44.821782	34.913374	Новый Свет	Грот Голицына	0.8
attraction_privettur_landshaftnyy_zakaznik_novyy_svet_novyy_svet	landshaftnyy-zakaznik-novyy-svet-novyy-svet	Ландшафтный заказник «Новый Свет»	Новый Свет	44.830591	34.910105	Новый Свет	Ландшафтный заказник «Новый Свет»	1
attraction_privettur_skalnyy_amfiteatr_novyy_svet	skalnyy-amfiteatr-novyy-svet	Скальный амфитеатр	Новый Свет	44.827827	34.911423	Новый Свет	Скальный амфитеатр	1
attraction_privettur_podvodnaya_peschera_legenda_novyy_svet	podvodnaya-peschera-legenda-novyy-svet	Подводная пещера «Легенда»	Новый Свет	44.828922	34.910568	Новый Свет	Подводная пещера «Легенда»	1
attraction_gora_sokol	gora-sokol-novy-svet	Гора Сокол (474 м)	Новый Свет	44.8347	34.9147	Новый Свет	Гора Сокол	0.8
attraction_new_karaul_oba	karaul-oba	Гора Караул-Оба	Новый Свет	44.642295	33.96584	Новый Свет	Гора Караул-Оба	1
attraction_privettur_bosporskaya_krepost_novyy_svet	bosporskaya-krepost-novyy-svet	Боспорская крепость	Новый Свет	44.830521	34.91011	Новый Свет	Боспорская крепость	1
attraction_zavod_shampanskih_vin_novyy_svet	zavod-shampanskih-vin-novyy-svet	Завод шампанских вин «Новый Свет»	Новый Свет	44.8285	34.9133	Новый Свет	Дом шампанских вин «Новый Свет»	0.8888888888888888
attraction_privettur_muzey_istorii_vinodeliya_novyy_svet	muzey-istorii-vinodeliya-novyy-svet	Музей истории виноделия	Новый Свет	44.832739	34.910602	Новый Свет	Музей истории виноделия	1
attraction_privettur_tsentralnyy_plyazh_ordzhonikidze_ordzhonikidze	tsentralnyy-plyazh-ordzhonikidze-ordzhonikidze	Центральный пляж Орджоникидзе	Орджоникидзе	44.96388	35.352608	Орджоникидзе	Центральный пляж Орджоникидзе	1
attraction_privettur_biyuk_yanyshar_ordzhonikidze	biyuk-yanyshar-ordzhonikidze	Биюк-Янышар	Орджоникидзе	44.962049	35.355374	Орджоникидзе	Биюк-Янышар	1
attraction_new_naberezhnaya_ordzhonikidze	naberezhnaya-ordzhonikidze	Набережная Орджоникидзе	Феодосия	45.084723	35.368604	Орджоникидзе	Набережная Орджоникидзе	1
attraction_privettur_tsentralnyy_plyazh_primorskogo_primorskiy	tsentralnyy-plyazh-primorskogo-primorskiy	Центральный пляж Приморского	Приморский	45.117502	35.476291	Приморский, Феодосия	Центральный пляж Приморского	1
attraction_privettur_plyazh_mohito_sudak	plyazh-mohito-sudak	Пляж «Мохито»	Судак	44.8482	34.978597	Судак	Пляж «Мохито»	1
attraction_privettur_plyazh_medvezhonok_sudak	plyazh-medvezhonok-sudak	Пляж «Медвежонок»	Судак	44.851617	34.977809	Судак	Пляж «Медвежонок»	1
attraction_privettur_kolhoznyy_plyazh_sudak	kolhoznyy-plyazh-sudak	Колхозный пляж	Судак	44.8451	34.9747	Судак	Колхозный пляж	1
attraction_privettur_tsentralnyy_plyazh_sudaka_sudak	tsentralnyy-plyazh-sudaka-sudak	Центральный пляж Судака	Судак	44.848405	34.970761	Судак	Центральный пляж Судака	1
attraction_privettur_plyazh_sanatoriya_vvs_sudak	plyazh-sanatoriya-vvs-sudak	Пляж санатория ВВС	Судак	44.845568	34.976578	Судак	Пляж санатория ВВС	1
attraction_privettur_plyazh_tok_sudak_sudak	plyazh-tok-sudak-sudak	Пляж ТОК «Судак»	Судак	44.852809	34.976198	Судак	Пляж ТОК «Судак»	1
attraction_privettur_plyazh_pansionata_zvezdnyy_sudak	plyazh-pansionata-zvezdnyy-sudak	Пляж пансионата «Звездный»	Судак	44.847997	34.978545	Судак	Пляж пансионата «Звездный»	1
attraction_privettur_plyazh_otelya_priboy_sudak	plyazh-otelya-priboy-sudak	Пляж отеля «Прибой»	Судак	44.852336	34.977051	Судак	Пляж отеля «Прибой»	1
attraction_privettur_plyazh_arzy_sudak	plyazh-arzy-sudak	Пляж «Арзы»	Судак	44.852252	34.977163	Судак	Пляж «Арзы»	1
attraction_genuezskaya_krepost_sudak	genuezskaya-krepost-sudak	Генуэзская крепость (Судак)	Судак	44.8417	34.9583	Судак	Генуэзская крепость в Судаке	1
attraction_privettur_grot_eolova_arfa_sudak	grot-eolova-arfa-sudak	Грот «Эолова арфа»	Судак	44.850727	34.978354	Судак	Грот «Эолова арфа»	1
attraction_privettur_zapovednoe_urochische_alchak_kaya_sudak	zapovednoe-urochische-alchak-kaya-sudak	Заповедное урочище Алчак-Кая	Судак	44.848132	34.978581	Судак	Заповедное урочище Алчак-Кая	1
attraction_privettur_kontaktnyy_zoopark_sudak	kontaktnyy-zoopark-sudak	Контактный зоопарк	Судак	44.852925	34.973531	Судак	Контактный зоопарк	1
attraction_privettur_kinoteatr_chayka_sudak	kinoteatr-chayka-sudak	Кинотеатр «Чайка»	Судак	44.846476	34.977719	Судак	Кинотеатр «Чайка»	1
attraction_privettur_akvapark_vodnyy_mir_sudak	akvapark-vodnyy-mir-sudak	Аквапарк «Водный мир»	Судак	44.850269	34.978525	Судак	Аквапарк «Водный мир»	1
attraction_privettur_delfinariy_nemo_sudak	delfinariy-nemo-sudak	Дельфинарий «Немо»	Судак	44.847537	34.978382	Судак	Дельфинарий «Немо»	1
attraction_privettur_krokodilovaya_ferma_sudak	krokodilovaya-ferma-sudak	Крокодиловая ферма	Судак	44.846637	34.977852	Судак	Крокодиловая ферма	1
attraction_privettur_plyazh_sanatoriya_voshod_feodosiya	plyazh-sanatoriya-voshod-feodosiya	Пляж санатория «Восход»	Феодосия	45.033003	35.386245	Феодосия	Пляж санатория «Восход»	1
attraction_privettur_pervyy_gorodskoy_plyazh_feodosiya	pervyy-gorodskoy-plyazh-feodosiya	Первый городской пляж	Феодосия	45.033268	35.386159	Феодосия	Первый городской пляж	1
attraction_privettur_plyazh_dinamo_feodosiya	plyazh-dinamo-feodosiya	Пляж «Динамо»	Феодосия	45.031482	35.386378	Феодосия	Пляж «Динамо»	1
attraction_privettur_zhemchuzhnyy_plyazh_feodosiya	zhemchuzhnyy-plyazh-feodosiya	Жемчужный пляж	Феодосия	45.028881	35.385024	Феодосия	Жемчужный пляж	1
attraction_privettur_plyazh_baunti_feodosiya	plyazh-baunti-feodosiya	Пляж «Баунти»	Феодосия	45.034777	35.379621	Феодосия	Пляж «Баунти»	1
attraction_new_dom_muzey_grina_feodosiya	dom-muzey-grina-feodosiya	Дом-музей Александра Грина	Феодосия	45.03202	35.380498	Феодосия	Музей Александра Грина	0.8
attraction_privettur_muzey_deltaplanerizma_feodosiya	muzey-deltaplanerizma-feodosiya	Музей дельтапланеризма	Феодосия	45.034307	35.379205	Феодосия	Музей дельтапланеризма	1
attraction_new_dacha_stamboli	dacha-stamboli	Дача Стамболи	Феодосия	45.042671	35.382368	Феодосия	Дача Стамболи	1
attraction_privettur_muzey_drevnostey_feodosiya	muzey-drevnostey-feodosiya	Музей древностей	Феодосия	45.031137	35.386327	Феодосия	Музей древностей	1
attraction_privettur_delfinariy_nemo_feodosiya	delfinariy-nemo-feodosiya	Дельфинарий «Немо»	Феодосия	45.034137	35.379084	Феодосия	Дельфинарий «Немо»	1
attraction_privettur_mesto_dlya_potseluev_feodosiya	mesto-dlya-potseluev-feodosiya	Место для поцелуев	Феодосия	45.035634	35.383833	Феодосия	Место для поцелуев	1
attraction_privettur_yubileynyy_park_feodosiya	yubileynyy-park-feodosiya	Юбилейный парк	Феодосия	45.027807	35.38445	Феодосия	Юбилейный парк	1
attraction_new_komsomolskiy_park_feodosiya	komsomolskiy-park-feodosiya	Комсомольский парк	Феодосия	45.047406	35.382914	Феодосия	Комсомольский парк	1
attraction_privettur_vvedenskaya_tserkov_feodosiya	vvedenskaya-tserkov-feodosiya	Введенская церковь	Феодосия	45.035052	35.379937	Феодосия	Введенская церковь	1
attraction_privettur_bashnya_fomy_feodosiya	bashnya-fomy-feodosiya	Башня Фомы	Феодосия	45.030147	35.385995	Феодосия	Башня Фомы	1
attraction_privettur_genuezskaya_krepost_kafa_feodosiya	genuezskaya-krepost-kafa-feodosiya	Генуэзская крепость Кафа	Феодосия	45.029721	35.385755	Феодосия	Генуэзская крепость Кафа	1
attraction_privettur_hram_iverskoy_ikony_feodosiya	hram-iverskoy-ikony-feodosiya	Храм Иверской иконы	Феодосия	45.0339	35.378936	Феодосия	Храм Иверской иконы	1
attraction_privettur_tserkov_svyatoy_ekateriny_feodosiya	tserkov-svyatoy-ekateriny-feodosiya	Церковь Святой Екатерины	Феодосия	45.027961	35.381705	Феодосия	Церковь Святой Екатерины	1
attraction_new_mys_chauda	mys-chauda	Мыс Чауда	Феодосия	45.013109	35.421111	Феодосия	Мыс Чауда	1
attraction_privettur_tsentralnyy_plyazh_schelkino_schelkino	tsentralnyy-plyazh-schelkino-schelkino	Центральный пляж Щёлкино	Щёлкино	45.4307	35.825764	Щёлкино	Центральный пляж Щёлкино	1
attraction_privettur_plyazh_v_russkoy_buhte_schelkino	plyazh-v-russkoy-buhte-schelkino	Пляж в Русской бухте	Щёлкино	45.430937	35.825616	Щёлкино	Пляж в Русской бухте	1
attraction_mys_kazantip	mys-kazantip-krym	Мыс Казантип	Щёлкино	45.460731	35.844585	Щёлкино	Мыс Казантип	1
